OBJECTID *,REC,RIA_RTE_ID,RTE_GRID,GID,FRM_DFO,TO_DFO,C_SEC,CON,SEC,BMP,EMP,RI_MPT_DATE,HWY,HSYS,HNUM,HSUF,RDBD_ID,FRM_NBR,FRM_SUF,FRM_NUM,FRM_DISP,TO_NBR,TO_SUF,TO_NUM,TO_DISP,FRM_MKR_DATE,TO_MKR_DATE,DIR_TRAV,STE_NAM,DI,CO,CITY,MPA,UAN,UAN_HPMS,RU,MSA_CNTY,MAINT_DIS,MNT_SEC,PBLC_LAND,ADMIN,RDWAY_MAINT_AGCY,F_SYSTEM,RU_F_SYSTEM,SEC_NHS,SEC_NHS_APRV_DT,SEC_STR,SEC_TRUNK,SEC_TRK,SEC_HAZ,SEC_EVAC,SEC_NFH,SEC_STM,SEC_TTT,SEC_PARK,SEC_BIC,SEC_ADP,SEC_FED_AID,MSA_CLS,TOP100ID,TOP_100_BEGIN_TERM,TOP_100_END_TERM,FRGHT_NTWRK,HWY_STAT,HWY_STAT_DATE,DOTT,DCTT,CLSR_RESN,HWY_NOTE,SPD_MAX,SPD_MIN,ALT_SPD_LMT,ALT_SPD_LMT_TYPE,SCHOOL_ZN,LOAD_AXLE,LOAD_GROSS,LOAD_TAND,TOLL_NM,TOLL_HPMS_ID,TOLL_FACILITY_TYPE,TOLL_LANE_TYPE,TOLL_CHRG_TYPE,TOLL_LANES,DBTP,PEAK_DRCT_TOLL,HWY_DES1,ACES_CTRL,BRDG_STRUC_NBR,CAUSEWAY,TUNNEL,MULT_MOD_FCLTY,MED_TYPE,MED_WID,HP_MED_W,NUM_LANES,CLMB_PS_LANE,ACCEL_DECEL_LANE,HOV_LANES,HOV_TYP,ROW_MIN,ROW_W_USL,RB_WID,SUR_W,S_TYPE_I,S_WID_I,S_USE_I,S_TYPE_O,S_WID_O,S_USE_O,CURB_L,CURB_R,BASE_TP,SRF_TYPE,SURF_TREAT_CODE,SURF_TREAT_THICK,SURF_TREAT_YEAR,TRF_STA_ID,ADT_YEAR,ADT_CUR,ADT_ADJ,K_FAC,D_FAC,TRK_AADT_PCT,PCT_SADT,PCT_CADT,AADT_TRUCKS,AADT_SINGLE_UNIT,AADT_COMBINATION,TRK_DHV_PCT,PCT_SDHV,PCT_CDHV,PCT_PK_SUT,PCT_PK_CUT,FLEX_ESAL,RIGID_ESAL,ATH_100,ATH_PCT,MOTORCYCLES,ADT_HIST_YR,HY_1,HY_2,HY_3,HY_4,HY_5,HY_6,HY_7,HY_8,HY_9,DESGN_YR,AADT_DESGN,INCRS_FCTR_PCT,INCRS_FCTR_MS,DHV,TRUCK_HY_1,TRUCK_HY_2,TRUCK_HY_3,TRUCK_HY_4,TRUCK_HY_5,TRUCK_HY_6,TRUCK_HY_7,TRUCK_HY_8,TRUCK_HY_9,HPMSID,HP_VOL_GRP,B_TERM,E_TERM,PHY_RDBD,PEAK_LANE,CNTR_PEAK_LANE,RT_TURN_LANE,LT_TURN_LANE,TRFC_SGNL,PCT_GREEN_TM,NBR_SGNL,NBR_STOP_SIGN,ATGRD_OTHR,LANE_WIDTH,PEAK_PRKG,WIDE_OBST,WIDE_PTNTL,CURV_CLASS_A,CURV_CLASS_B,CURV_CLASS_C,CURV_CLASS_D,CURV_CLASS_E,CURV_CLASS_F,VERT_GRADE_CLASS_A,VERT_GRADE_CLASS_B,VERT_GRADE_CLASS_C,VERT_GRADE_CLASS_D,VERT_GRADE_CLASS_E,VERT_GRADE_CLASS_F,TRRN,PPSD,PSR,PSR_DT,RUTTING,FAULT,CRACK_PCT,CRACK_LNGTH,YR_LAST_IMPRV,YR_LAST_CNSTR,LAST_OVRLY_THCK,PVMT_THICK_RIGID,PVMT_THICK_FLEX,BASE_THCK,CLMT_ZN,SOIL,LEN_SEC,LN_MILES,DVMT,DTRKVMT,Shape_Length
96091,1,IH0035-KG,153710,1575393128,229.019,229.188,0015-13,15,13,12.8,12.969,202003,IH0035,IH,35, ,KG,229, ,229,0.77,229, ,229,0.939,20200229,20200229,0, ,14,227,2100,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000003, , ,0,6,20200229,19950429,0,0, ,65,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,42,66,6,0,0,0,0,300,300,120,72,1,24,5,1,24,5,0,0,14,1,1,0,1985,227H94,2019,146391,146391,10.2,52,8.5,2.9,5.6,12465,4288,8177,8.9,3.6,5.3,0.23,0.337,49726,69100,35,40,99,2018,148474,153131,153175,148961,124527,138981,138290,187000,108100,2039,204947,1.4,58556,20905,0,0,0,0,0,0,0,0,0,3562,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,1.014,24740.079,2106.585,0.002589
96095,1,IH0035-KG,153710,1575393128,248.598,248.749,0015-10,15,10,2.196,2.347,202003,IH0035,IH,35, ,KG,249, ,249,0.38,249, ,249,0.531,20200229,20200229,0, ,14,227,0,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000006, , ,0,6,20200229,19950429,0,0, ,65,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,3,23,6,0,0,0,0,350,350,112,72,1,20,5,1,20,5,0,0,14,4,1,0,1985,227H5,2019,160975,160975,10.2,63,10.4,2.8,7.6,16786,4556,12230,6.2,2.9,3.3,0.195,0.216,71831,100085,37,50,76,2018,162734,162543,161560,158002,147801,152680,151920,151070,149780,2039,225365,1.4,64390,22987,0,0,0,0,0,0,0,0,0, ,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0.906,24307.225,2534.686,0.002222
96146,1,IH0035-KG,153710,1575393128,240.91,242.195,0015-13,15,13,24.691,25.976,202003,IH0035,IH,35, ,KG,241, ,241,0.719,242, ,242,0.968,20200229,20200229,0, ,14,227,2100,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000005, , ,0,6,20200229,19950429,0,0, ,60,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,3,11,6,0,0,0,0,300,300,100,72,1,8,5,1,20,5,0,0,14,4,1,0,1985,227H13,2019,137074,137074,10.2,63,11.2,3.1,8.2,15419,4185,11234,6.2,2.9,3.3,0.195,0.216,65932,91897,38,50,65,2018,138459,138212,137266,132873,124466,123605,122990,135630,136050,2039,191904,1.4,54830,19574,0,0,0,0,0,0,0,0,0, ,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285,7.71,176140.09,19813.415,0.019393
96193,1,IH0035-KG,153710,1575393128,232.6,232.699,0015-13,15,13,16.381,16.48,202003,IH0035,IH,35, ,KG,233, ,233,0.361,233, ,233,0.46,20200229,20200229,0, ,14,227,2100,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000004, , ,0,6,20200229,19950429,0,0, ,55,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,3,7,6,0,0,0,0,300,300,86,72,1,4,5,1,10,5,0,0,14,4,1,0,1985,227SP132,2019,145713,145713,10.2,56,8.5,3.1,5.4,12400,4519,7881,10.4,4.2,6.2,0.244,0.355,47806,66202,35,40,147,2018,142856,142766,143178,138672,143553,145343,144620,143700,147780,2039,203998,1.4,58285,20808,0,0,0,0,0,0,0,0,0, ,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,1,0,0,0,0,0,0.099,0.594,14425.587,1227.6,0.001441
96213,1,IH0035-KG,153710,1575393128,245.506,245.668,0015-13,15,13,29.287,29.449,202003,IH0035,IH,35, ,KG,246, ,246,0.291,246, ,246,0.453,20200229,20200229,0, ,14,227,2100,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000006, , ,0,6,20200229,19950429,0,0, ,65,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,3,11,6,0,0,0,0,300,300,100,72,1,8,5,1,20,5,0,0,14,4,1,0,1985,227SP190,2019,132608,132608,10.2,63,11.4,3.1,8.3,15165,4116,11049,6.2,2.9,3.3,0.195,0.216,64832,90368,38,50,62,2018,134367,134176,133193,129579,141120,142559,141850,138970,141450,2039,185651,1.4,53043,18936,0,0,0,0,0,0,0,0,0, ,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0.972,21482.496,2456.73,0.002376
96259,1,IH0035-KG,153710,1575393128,230.753,231.387,0015-13,15,13,14.534,15.168,202003,IH0035,IH,35, ,KG,231, ,231,0.503,232, ,232,0.146,20200229,20200229,0, ,14,227,2100,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000004, , ,0,6,20200229,19950429,0,0, ,60,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,3,7,6,0,0,0,0,300,300,96,72,1,4,5,1,20,5,0,0,14,4,1,0,1985,227H92,2019,155287,155287,10.2,56,9.6,3.2,6.4,14915,5035,9880,5.5,2.2,3.3,0.142,0.218,60750,84104,36,40,88,2018,157370,162027,162071,157857,154266,156830,156050,158790,161860,2039,217402,1.4,62115,22175,0,0,0,0,0,0,0,0,0, ,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,1,0,0,0,0,0,0.634,3.804,98451.958,9456.11,0.009535
96333,1,IH0035-KG,153710,1575393128,227.965,228.077,0015-13,15,13,11.746,11.858,202003,IH0035,IH,35, ,KG,228, ,228,0.718,228, ,228,0.83,20200229,20200229,0, ,14,227,2100,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000003, , ,0,6,20200229,19950429,0,0, ,65,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,42,66,6,0,0,0,0,300,300,120,72,1,24,5,1,24,5,0,0,14,1,1,0,1985,227H95,2019,141072,141072,10.2,52,8.7,3,5.7,12231,4207,8024,8.9,3.6,5.3,0.23,0.337,48780,67791,36,40,95,2018,156852,152563,152607,149394,142526,138579,137890,128390,128980,2039,197501,1.4,56429,20145,0,0,0,0,0,0,0,0,0,3561,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0.672,15800.064,1369.872,0.001698
96337,1,IH0035-KG,153710,1575393128,246.838,247.082,0015-10,15,10,0.436,0.68,202003,IH0035,IH,35, ,KG,247, ,247,0.629,247, ,247,0.873,20200229,20200229,0, ,14,227,2100,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000006, , ,0,6,20200229,19950429,0,0, ,65,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,3,11,6,0,0,0,0,300,300,100,72,1,8,5,1,20,5,0,0,14,4,1,0,1985,227H120,2019,127485,127485,10.2,63,11.7,3.2,8.5,14873,4037,10836,6.2,2.9,3.3,0.195,0.216,63570,88616,38,50,60,2018,129244,129053,128070,124512,133695,122499,121890,116020,122610,2039,178479,1.4,50994,18205,0,0,0,0,0,0,0,0,0, ,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,1.464,31106.34,3629.012,0.003571
96389,1,IH0035-KG,153710,1575393128,233.703,233.75,0015-13,15,13,17.484,17.531,202003,IH0035,IH,35, ,KG,234, ,234,0.476,234, ,234,0.523,20200229,20200229,0, ,14,227,2100,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000004, , ,0,6,20200229,19950429,0,0, ,55,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1,1.42E+14, , ,0,7,3,11,8,0,0,0,0,300,300,124,96,1,8,5,1,20,5,0,0,14,4,1,0,1985,227H115A,2019,161510,161510,10.2,56,8.1,3,5.1,13082,4768,8314,10.4,4.2,6.2,0.244,0.355,50472,69873,35,40,163,2018,158343,157878,157847,152390,148494,170207,169360,150940,147800,2039,226114,1.4,64604,23064,0,0,0,0,0,0,0,0,0, ,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.376,7590.97,614.854,0.000693
96578,1,IH0035-KG,153710,1575393128,240.749,240.76,0015-13,15,13,24.53,24.541,202003,IH0035,IH,35, ,KG,241, ,241,0.558,241, ,241,0.569,20200229,20200229,0, ,14,227,2100,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000005, , ,0,6,20200229,19950429,0,0, ,60,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1,1.42E+14, , ,0,7,3,23,6,0,0,0,0,300,300,112,72,1,20,5,1,20,5,0,0,14,4,1,0,1985,227H14,2019,143716,143716,10.2,63,11,3,8,15800,4289,11511,6.2,2.9,3.3,0.195,0.216,67572,94172,38,50,68,2018,145168,144921,144013,138244,130691,121072,120470,114690,193000,2039,201202,1.4,57486,20523,0,0,0,0,0,0,0,0,0, ,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.066,1580.876,173.8,0.000166
96630,1,IH0035-KG,153710,1575393128,232.909,233.081,0015-13,15,13,16.69,16.862,202003,IH0035,IH,35, ,KG,233, ,233,0.67,233, ,233,0.842,20200229,20200229,0, ,14,227,2100,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000004, , ,0,6,20200229,19950429,0,0, ,55,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,3,7,6,0,0,0,0,300,300,86,72,1,4,5,1,10,5,0,0,14,4,1,0,1985,227SP132,2019,145713,145713,10.2,56,8.5,3.1,5.4,12400,4519,7881,10.4,4.2,6.2,0.244,0.355,47806,66202,35,40,147,2018,142856,142766,143178,138672,143553,145343,144620,143700,147780,2039,203998,1.4,58285,20808,0,0,0,0,0,0,0,0,0, ,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,1,0,0,0,0,0,0.172,1.032,25062.636,2132.8,0.00251
96710,1,IH0035-KG,153710,1575393128,248.749,248.795,0015-10,15,10,2.347,2.393,202003,IH0035,IH,35, ,KG,249, ,249,0.531,249, ,249,0.577,20200229,20200229,0, ,14,227,0,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000006, , ,0,6,20200229,19950429,0,0, ,65,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,3,23,6,0,0,0,0,420,420,112,72,1,20,5,1,20,5,0,0,14,4,1,0,1985,227H5,2019,160975,160975,10.2,63,10.4,2.8,7.6,16786,4556,12230,6.2,2.9,3.3,0.195,0.216,71831,100085,37,50,76,2018,162734,162543,161560,158002,147801,152680,151920,151070,149780,2039,225365,1.4,64390,22987,0,0,0,0,0,0,0,0,0, ,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.276,7404.85,772.156,0.000677
96759,1,IH0035-KG,153710,1575393128,245.685,245.706,0015-13,15,13,29.466,29.487,202003,IH0035,IH,35, ,KG,246, ,246,0.47,246, ,246,0.491,20200229,20200229,0, ,14,227,2100,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000006, , ,0,6,20200229,19950429,0,0, ,65,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1,1.42E+14, , ,0,7,3,11,6,0,0,0,0,300,300,100,72,1,8,5,1,20,5,0,0,14,4,1,0,1985,227H4,2019,130960,130960,10.2,63,11.5,3.1,8.4,15071,4091,10980,6.2,2.9,3.3,0.195,0.216,64425,89805,38,50,62,2018,132719,132528,131545,127987,136130,125715,125090,118800,124260,2039,183344,1.4,52384,18701,0,0,0,0,0,0,0,0,0, ,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.126,2750.16,316.491,0.000308
96804,1,IH0035-KG,153710,1575393128,230.199,230.2,0015-13,15,13,13.98,13.981,202003,IH0035,IH,35, ,KG,230, ,230,0.935,230, ,230,0.936,20200229,20200229,0, ,14,227,2100,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000003, , ,0,6,20200229,19950429,0,0, ,60,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,3,7,6,0,0,0,0,300,300,96,72,1,4,5,1,20,5,0,0,14,4,1,0,1985,227H92,2019,155287,155287,10.2,56,9.6,3.2,6.4,14915,5035,9880,5.5,2.2,3.3,0.142,0.218,60750,84104,36,40,88,2018,157370,162027,162071,157857,154266,156830,156050,158790,161860,2039,217402,1.4,62115,22175,0,0,0,0,0,0,0,0,0, ,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.006,155.287,14.915,0.000015
96824,1,IH0035-KG,153710,1575393128,236.322,236.61,0015-13,15,13,20.103,20.391,202003,IH0035,IH,35, ,KG,237, ,237,0.059,237, ,237,0.347,20200229,20200229,0, ,14,227,2100,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000004, , ,0,6,20200229,19950429,0,0, ,60,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1,1.42E+14, , ,0,7,24,32,8,0,0,0,0,300,300,124,96,1,8,5,1,20,5,0,0,14,4,1,0,1985,227H117,2019,200352,200352,10.2,56,7.4,2.7,4.7,14758,5378,9380,10.4,4.2,6.2,0.244,0.355,57030,78894,34,40,202,2018,202376,201974,201699,195734,180878,192417,191460,188530,185960,2039,280493,1.4,80141,28610,0,0,0,0,0,0,0,0,0,8915,11, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,2.304,57701.376,4250.304,0.00434
96874,1,IH0035-KG,153710,1575393128,233.527,233.703,0015-13,15,13,17.308,17.484,202003,IH0035,IH,35, ,KG,234, ,234,0.3,234, ,234,0.476,20200229,20200229,0, ,14,227,2100,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000004, , ,0,6,20200229,19950429,0,0, ,55,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,3,11,8,0,0,0,0,300,300,124,96,1,8,5,1,20,5,0,0,14,4,1,0,1985,227H115A,2019,161510,161510,10.2,56,8.1,3,5.1,13082,4768,8314,10.4,4.2,6.2,0.244,0.355,50472,69873,35,40,163,2018,158343,157878,157847,152390,148494,170207,169360,150940,147800,2039,226114,1.4,64604,23064,0,0,0,0,0,0,0,0,0, ,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,1.408,28425.76,2302.432,0.002618
96950,1,IH0035-KG,153710,1575393128,226.216,226.585,0015-13,15,13,9.997,10.366,202003,IH0035,IH,35, ,KG,226, ,226,0.962,227, ,227,0.319,20200229,20200229,0, ,14,227,2100,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000003, , ,0,6,20200229,19950429,0,0, ,70,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,30,36,6,0,0,0,0,300,300,98,72,1,6,5,1,20,5,0,0,14,4,1,0,1985,227H95,2019,141072,141072,10.2,52,8.7,3,5.7,12231,4207,8024,8.9,3.6,5.3,0.23,0.337,48780,67791,36,40,95,2018,156852,152563,152607,149394,142526,138579,137890,128390,128980,2039,197501,1.4,56429,20145,0,0,0,0,0,0,0,0,0,3561,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369,2.214,52055.568,4513.239,0.005575
96954,1,IH0035-KG,153710,1575393128,247.082,247.537,0015-10,15,10,0.68,1.135,202003,IH0035,IH,35, ,KG,247, ,247,0.873,248, ,248,0.332,20200229,20200229,0, ,14,227,0,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000006, , ,0,6,20200229,19950429,0,0, ,65,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,3,11,6,0,0,0,0,300,300,100,72,1,8,5,1,20,5,0,0,14,4,1,0,1985,227H120,2019,127485,127485,10.2,63,11.7,3.2,8.5,14873,4037,10836,6.2,2.9,3.3,0.195,0.216,63570,88616,38,50,60,2018,129244,129053,128070,124512,133695,122499,121890,116020,122610,2039,178479,1.4,50994,18205,0,0,0,0,0,0,0,0,0, ,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,2.73,58005.675,6767.215,0.006652
97004,1,IH0035-KG,153710,1575393128,243.171,243.898,0015-13,15,13,26.952,27.679,202003,IH0035,IH,35, ,KG,243, ,243,0.951,244, ,244,0.682,20200229,20200229,0, ,14,227,2100,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000005, , ,0,6,20200229,20000229,0,0, ,65,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,3,11,6,0,0,0,0,300,300,100,72,1,8,5,1,20,5,0,0,14,4,1,0,1985,227H12,2019,157722,157722,10.2,63,10.5,2.9,7.7,16601,4506,12095,6.2,2.9,3.3,0.195,0.216,71034,98980,37,50,74,2018,159315,159068,158122,153729,139928,142308,141600,140450,141940,2039,220811,1.4,63089,22523,0,0,0,0,0,0,0,0,0, ,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727,4.362,114663.894,12068.927,0.010677
97049,1,IH0035-KG,153710,1575393128,233.293,233.527,0015-13,15,13,17.074,17.308,202003,IH0035,IH,35, ,KG,234, ,234,0.066,234, ,234,0.3,20200229,20200229,0, ,14,227,2100,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000004, , ,0,6,20200229,19950429,0,0, ,55,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,3,11,8,0,0,0,0,300,300,124,96,1,8,5,1,20,5,0,0,14,4,1,0,1985,227SP132,2019,145713,145713,10.2,56,8.5,3.1,5.4,12400,4519,7881,10.4,4.2,6.2,0.244,0.355,47806,66202,35,40,147,2018,142856,142766,143178,138672,143553,145343,144620,143700,147780,2039,203998,1.4,58285,20808,0,0,0,0,0,0,0,0,0, ,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234,1.872,34096.842,2901.6,0.003423
97119,1,IH0035-KG,153710,1575393128,223.578,224.002,0016-01,16,1,2.336,2.76,202003,IH0035,IH,35, ,KG,224, ,224,0.321,224, ,224,0.745,20200229,20200229,0, ,14,227,2100,90,90,4384,4,1,14,6,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000002, , ,0,6,20200229,19950429,0,0, ,70,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,2,42,6,0,0,0,0,300,300,132,72,1,40,5,1,20,5,0,0,14,4,1,0,1985,227SP4,2019,136630,136630,10.2,60,8.8,3,5.8,12036,4141,7895,8.9,3.6,5.3,0.23,0.337,47990,66698,36,40,92,2018,135389,133258,131763,127918,123505,120600,120000,114090,115300,2039,191282,1.4,54652,19511,0,0,0,0,0,0,0,0,0, ,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424,2.544,57931.12,5103.264,0.006263
97123,1,IH0035-KG,153710,1575393128,248.868,249.281,0015-10,15,10,2.466,2.879,202003,IH0035,IH,35, ,KG,249, ,249,0.65,250, ,250,0.076,20200229,20200229,0, ,14,227,36750,90,90,4384,4,1,14,14,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,3000006, , ,0,6,20200229,19950429,0,0, ,65,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,3,19,6,0,0,0,0,420,420,108,72,1,16,5,1,20,5,0,0,14,4,1,0,1985,227H5,2019,160975,160975,10.2,63,10.4,2.8,7.6,16786,4556,12230,6.2,2.9,3.3,0.195,0.216,71831,100085,37,50,76,2018,162734,162543,161560,158002,147801,152680,151920,151070,149780,2039,225365,1.4,64390,22987,0,0,0,0,0,0,0,0,0, ,10, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413,2.478,66482.675,6932.618,0.006076
