OBJECTID *,REC,RIA_RTE_ID,RTE_GRID,GID,FRM_DFO,TO_DFO,C_SEC,CON,SEC,BMP,EMP,RI_MPT_DATE,HWY,HSYS,HNUM,HSUF,RDBD_ID,FRM_NBR,FRM_SUF,FRM_NUM,FRM_DISP,TO_NBR,TO_SUF,TO_NUM,TO_DISP,FRM_MKR_DATE,TO_MKR_DATE,DIR_TRAV,STE_NAM,DI,CO,CITY,MPA,UAN,UAN_HPMS,RU,MSA_CNTY,MAINT_DIS,MNT_SEC,PBLC_LAND,ADMIN,RDWAY_MAINT_AGCY,F_SYSTEM,RU_F_SYSTEM,SEC_NHS,SEC_NHS_APRV_DT,SEC_STR,SEC_TRUNK,SEC_TRK,SEC_HAZ,SEC_EVAC,SEC_NFH,SEC_STM,SEC_TTT,SEC_PARK,SEC_BIC,SEC_ADP,SEC_FED_AID,MSA_CLS,TOP100ID,TOP_100_BEGIN_TERM,TOP_100_END_TERM,FRGHT_NTWRK,HWY_STAT,HWY_STAT_DATE,DOTT,DCTT,CLSR_RESN,HWY_NOTE,SPD_MAX,SPD_MIN,ALT_SPD_LMT,ALT_SPD_LMT_TYPE,SCHOOL_ZN,LOAD_AXLE,LOAD_GROSS,LOAD_TAND,TOLL_NM,TOLL_HPMS_ID,TOLL_FACILITY_TYPE,TOLL_LANE_TYPE,TOLL_CHRG_TYPE,TOLL_LANES,DBTP,PEAK_DRCT_TOLL,HWY_DES1,ACES_CTRL,BRDG_STRUC_NBR,CAUSEWAY,TUNNEL,MULT_MOD_FCLTY,MED_TYPE,MED_WID,HP_MED_W,NUM_LANES,CLMB_PS_LANE,ACCEL_DECEL_LANE,HOV_LANES,HOV_TYP,ROW_MIN,ROW_W_USL,RB_WID,SUR_W,S_TYPE_I,S_WID_I,S_USE_I,S_TYPE_O,S_WID_O,S_USE_O,CURB_L,CURB_R,BASE_TP,SRF_TYPE,SURF_TREAT_CODE,SURF_TREAT_THICK,SURF_TREAT_YEAR,TRF_STA_ID,ADT_YEAR,ADT_CUR,ADT_ADJ,K_FAC,D_FAC,TRK_AADT_PCT,PCT_SADT,PCT_CADT,AADT_TRUCKS,AADT_SINGLE_UNIT,AADT_COMBINATION,TRK_DHV_PCT,PCT_SDHV,PCT_CDHV,PCT_PK_SUT,PCT_PK_CUT,FLEX_ESAL,RIGID_ESAL,ATH_100,ATH_PCT,MOTORCYCLES,ADT_HIST_YR,HY_1,HY_2,HY_3,HY_4,HY_5,HY_6,HY_7,HY_8,HY_9,DESGN_YR,AADT_DESGN,INCRS_FCTR_PCT,INCRS_FCTR_MS,DHV,TRUCK_HY_1,TRUCK_HY_2,TRUCK_HY_3,TRUCK_HY_4,TRUCK_HY_5,TRUCK_HY_6,TRUCK_HY_7,TRUCK_HY_8,TRUCK_HY_9,HPMSID,HP_VOL_GRP,B_TERM,E_TERM,PHY_RDBD,PEAK_LANE,CNTR_PEAK_LANE,RT_TURN_LANE,LT_TURN_LANE,TRFC_SGNL,PCT_GREEN_TM,NBR_SGNL,NBR_STOP_SIGN,ATGRD_OTHR,LANE_WIDTH,PEAK_PRKG,WIDE_OBST,WIDE_PTNTL,CURV_CLASS_A,CURV_CLASS_B,CURV_CLASS_C,CURV_CLASS_D,CURV_CLASS_E,CURV_CLASS_F,VERT_GRADE_CLASS_A,VERT_GRADE_CLASS_B,VERT_GRADE_CLASS_C,VERT_GRADE_CLASS_D,VERT_GRADE_CLASS_E,VERT_GRADE_CLASS_F,TRRN,PPSD,PSR,PSR_DT,RUTTING,FAULT,CRACK_PCT,CRACK_LNGTH,YR_LAST_IMPRV,YR_LAST_CNSTR,LAST_OVRLY_THCK,PVMT_THICK_RIGID,PVMT_THICK_FLEX,BASE_THCK,CLMT_ZN,SOIL,LEN_SEC,LN_MILES,DVMT,DTRKVMT,Shape_Length,top10,ID,Corridor_ID
110837,1,IH0069-KG,153720,1512060726,28.695,28.705,0027-13,27,13,8.992,9.002,201910,IH0069,IH,69, ,KG,123, ,123,0.71,123, ,123,0.72,20171223,20171223,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,60,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,45,61,10,0,0,1,1,400,400,158,122,1,16,5,1,20,5,0,0,7,1,1,0,0,102H120A,2019,297342,297342,10.2,63,3.9,1.8,2.1,11589,5477,6112,3.1,2,1.1,0.286,0.162,40835,55789,30,40,239,2018,300345,300045,308403,283888,278322,279440,278050,276000,301000,2039,416279,1.4,118937,42460,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.1,2973.42,115.89,0.010016,2,11,3
107357,1,IH0069-KG,153720,1512060726,28.705,29.219,0027-13,27,13,9.002,9.516,201910,IH0069,IH,69, ,KG,123, ,123,0.72,124, ,124,0.236,20171223,20171223,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,60,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,45,61,12,0,0,1,1,400,400,180,144,1,16,5,1,20,5,0,0,7,1,1,0,0,102H120A,2019,297342,297342,10.2,63,3.9,1.8,2.1,11589,5477,6112,3.1,2,1.1,0.286,0.162,40835,55789,30,40,239,2018,300345,300045,308403,283888,278322,279440,278050,276000,301000,2039,416279,1.4,118937,42460,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514,6.168,152833.788,5956.746,0.514869,2,12,4
110603,1,IH0069-KG,153720,1512060726,29.219,29.795,0027-13,27,13,9.516,10.092,201910,IH0069,IH,69, ,KG,124, ,124,0.236,124, ,124,0.812,20171223,20171223,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,60,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,45,61,12,0,0,1,1,400,400,180,144,1,16,5,1,20,5,0,0,7,1,1,0,0,102H120A,2019,297342,297342,10.2,63,3.9,1.8,2.1,11589,5477,6112,3.1,2,1.1,0.286,0.162,40835,55789,30,40,239,2018,300345,300045,308403,283888,278322,279440,278050,276000,301000,2039,416279,1.4,118937,42460,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576,6.912,171268.992,6675.264,0.576948,2,13,5
107485,1,IH0069-KG,153720,1512060726,29.795,29.851,0027-13,27,13,10.092,10.148,201910,IH0069,IH,69, ,KG,124, ,124,0.812,124, ,124,0.868,20171223,20171223,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,60,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,22,38,12,0,0,1,1,400,400,180,144,1,16,5,1,20,5,0,0,7,1,1,0,0,102H120A,2019,297342,297342,10.2,63,3.9,1.8,2.1,11589,5477,6112,3.1,2,1.1,0.286,0.162,40835,55789,30,40,239,2018,300345,300045,308403,283888,278322,279440,278050,276000,301000,2039,416279,1.4,118937,42460,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.672,16651.152,648.984,0.056165,2,14,6
109587,1,IH0069-KG,153720,1512060726,29.851,29.985,0027-13,27,13,10.148,10.282,201910,IH0069,IH,69, ,KG,124, ,124,0.868,124, ,124,1.002,20171223,20171223,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,60,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,22,38,12,0,0,1,1,400,400,180,144,1,16,5,1,20,5,0,0,7,1,1,0,0,102SP139,2019,256208,256208,10.2,63,4.1,2,2.2,10578,5000,5578,3.1,2,1.1,0.286,0.162,34090,46614,31,40,206,2018,258796,258537,260019,251269,246342,247331,246100,247000,247000,2039,307450,1.2,51242,31360,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,1.608,34331.872,1417.452,0.13425,2,15,7
108138,1,IH0069-KG,153720,1512060726,29.985,30.121,0027-13,27,13,10.282,10.418,201910,IH0069,IH,69, ,KG,124, ,124,1.002,124, ,124,1.138,20171223,20171223,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,60,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,33,51,10,0,0,1,1,400,400,146,120,1,18,5,1,8,0,0,0,11,1,1,0,0,102SP139,2019,256208,256208,10.2,63,4.1,2,2.2,10578,5000,5578,3.1,2,1.1,0.286,0.162,34090,46614,31,40,206,2018,258796,258537,260019,251269,246342,247331,246100,247000,247000,2039,307450,1.2,51242,31360,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,11,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,1.36,34844.288,1438.608,0.136234,2,16,8
110233,1,IH0069-KG,153720,1512060726,30.121,30.151,0027-13,27,13,10.418,10.448,201910,IH0069,IH,69, ,KG,124, ,124,1.138,124, ,124,1.168,20171223,20171223,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,60,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,33,50,10,0,0,1,1,400,400,144,110,1,17,5,1,17,5,0,0,11,1,1,0,0,102SP139,2019,256208,256208,10.2,63,4.1,2,2.2,10578,5000,5578,3.1,2,1.1,0.286,0.162,34090,46614,31,40,206,2018,258796,258537,260019,251269,246342,247331,246100,247000,247000,2039,307450,1.2,51242,31360,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,11,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.3,7686.24,317.34,0.030052,2,17,9
107120,1,IH0069-KG,153720,1512060726,30.151,30.226,0027-13,27,13,10.448,10.523,201910,IH0069,IH,69, ,KG,124, ,124,1.168,125, ,125,0.052,20171223,20190219,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,60,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,30,47,10,0,0,1,1,400,400,172,138,1,17,5,1,17,5,0,0,11,1,1,0,0,102SP139,2019,256208,256208,10.2,63,4.1,2,2.2,10578,5000,5578,3.1,2,1.1,0.286,0.162,34090,46614,31,40,206,2018,258796,258537,260019,251269,246342,247331,246100,247000,247000,2039,307450,1.2,51242,31360,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,11,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.75,19215.6,793.35,0.075129,2,18,10
106108,1,IH0069-KG,153720,1512060726,30.226,30.253,0027-13,27,13,10.523,10.55,201910,IH0069,IH,69, ,KG,125, ,125,0.052,125, ,125,0.079,20190219,20190219,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,60,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,30,47,10,0,0,1,1,400,400,175,141,1,17,5,1,17,5,0,0,11,1,1,0,0,102SP139,2019,256208,256208,10.2,63,4.1,2,2.2,10578,5000,5578,3.1,2,1.1,0.286,0.162,34090,46614,31,40,206,2018,258796,258537,260019,251269,246342,247331,246100,247000,247000,2039,307450,1.2,51242,31360,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,11,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.27,6917.616,285.606,0.027046,2,19,11
106594,1,IH0069-KG,153720,1512060726,30.253,30.294,0027-13,27,13,10.55,10.591,201910,IH0069,IH,69, ,KG,125, ,125,0.079,125, ,125,0.12,20190219,20190219,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,60,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,33,50,10,0,0,1,1,400,400,144,110,1,17,5,1,17,5,0,0,11,1,1,0,0,102SP139,2019,256208,256208,10.2,63,4.1,2,2.2,10578,5000,5578,3.1,2,1.1,0.286,0.162,34090,46614,31,40,206,2018,258796,258537,260019,251269,246342,247331,246100,247000,247000,2039,307450,1.2,51242,31360,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,11,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.41,10504.528,433.698,0.041071,2,20,12
111032,1,IH0069-KG,153720,1512060726,30.294,30.312,0027-13,27,13,10.591,10.609,201910,IH0069,IH,69, ,KG,125, ,125,0.12,125, ,125,0.138,20190219,20190219,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,60,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,47,62,10,0,0,1,1,400,400,172,142,1,15,5,1,15,5,0,0,11,1,1,0,0,102SP139,2019,256208,256208,10.2,63,4.1,2,2.2,10578,5000,5578,3.1,2,1.1,0.286,0.162,34090,46614,31,40,206,2018,258796,258537,260019,251269,246342,247331,246100,247000,247000,2039,307450,1.2,51242,31360,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,11,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.18,4611.744,190.404,0.018024,2,21,13
107433,1,IH0069-KG,153720,1512060726,30.312,30.359,0027-13,27,13,10.609,10.656,201910,IH0069,IH,69, ,KG,125, ,125,0.138,125, ,125,0.185,20190219,20190219,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,60,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,33,50,10,0,0,1,1,400,400,144,110,1,17,5,1,17,5,0,0,11,1,1,0,0,102SP139,2019,256208,256208,10.2,63,4.1,2,2.2,10578,5000,5578,3.1,2,1.1,0.286,0.162,34090,46614,31,40,206,2018,258796,258537,260019,251269,246342,247331,246100,247000,247000,2039,307450,1.2,51242,31360,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,11,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.47,12041.776,497.166,0.047036,2,22,14
109705,1,IH0069-KG,153720,1512060726,30.359,30.381,0027-13,27,13,10.656,10.678,201910,IH0069,IH,69, ,KG,125, ,125,0.185,125, ,125,0.207,20190219,20190219,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,60,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,33,48,10,0,0,1,1,400,400,172,142,1,15,5,1,15,5,0,0,11,1,1,0,0,102SP139,2019,256208,256208,10.2,63,4.1,2,2.2,10578,5000,5578,3.1,2,1.1,0.286,0.162,34090,46614,31,40,206,2018,258796,258537,260019,251269,246342,247331,246100,247000,247000,2039,307450,1.2,51242,31360,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,11,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.22,5636.576,232.716,0.022019,2,23,15
110962,1,IH0069-KG,153720,1512060726,30.381,30.395,0027-13,27,13,10.678,10.692,201910,IH0069,IH,69, ,KG,125, ,125,0.207,125, ,125,0.221,20190219,20190219,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,60,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,33,50,10,0,0,1,1,400,400,144,110,1,17,5,1,17,5,0,0,11,1,1,0,0,102SP139,2019,256208,256208,10.2,63,4.1,2,2.2,10578,5000,5578,3.1,2,1.1,0.286,0.162,34090,46614,31,40,206,2018,258796,258537,260019,251269,246342,247331,246100,247000,247000,2039,307450,1.2,51242,31360,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,11,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.14,3586.912,148.092,0.014027,2,24,16
110309,1,IH0069-KG,153720,1512060726,30.395,30.409,0027-13,27,13,10.692,10.706,201910,IH0069,IH,69, ,KG,125, ,125,0.221,125, ,125,0.235,20190219,20190219,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,60,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,30,47,10,0,0,1,1,400,400,175,141,1,17,5,1,17,5,0,0,11,1,1,0,0,102SP139,2019,256208,256208,10.2,63,4.1,2,2.2,10578,5000,5578,3.1,2,1.1,0.286,0.162,34090,46614,31,40,206,2018,258796,258537,260019,251269,246342,247331,246100,247000,247000,2039,307450,1.2,51242,31360,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,11,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.14,3586.912,148.092,0.014027,2,25,17
109535,1,IH0069-KG,153720,1512060726,30.409,30.481,0027-13,27,13,10.706,10.778,201910,IH0069,IH,69, ,KG,125, ,125,0.235,125, ,125,0.307,20190219,20190219,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,60,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,33,50,10,0,0,1,1,400,400,172,138,1,17,5,1,17,5,0,0,11,1,1,0,0,102SP139,2019,256208,256208,10.2,63,4.1,2,2.2,10578,5000,5578,3.1,2,1.1,0.286,0.162,34090,46614,31,40,206,2018,258796,258537,260019,251269,246342,247331,246100,247000,247000,2039,307450,1.2,51242,31360,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,11,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0.72,18446.976,761.616,0.072157,2,26,18
108693,1,IH0069-KG,153720,1512060726,30.481,30.51,0027-13,27,13,10.778,10.807,201910,IH0069,IH,69, ,KG,125, ,125,0.307,125, ,125,0.336,20190219,20190219,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,60,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,33,50,10,0,0,1,1,400,400,144,110,1,17,5,1,17,5,0,0,11,1,1,0,0,102SP139,2019,256208,256208,10.2,63,4.1,2,2.2,10578,5000,5578,3.1,2,1.1,0.286,0.162,34090,46614,31,40,206,2018,258796,258537,260019,251269,246342,247331,246100,247000,247000,2039,307450,1.2,51242,31360,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,11,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.29,7430.032,306.762,0.029073,2,27,19
106357,1,IH0069-KG,153720,1512060726,30.51,30.572,0027-13,27,13,10.807,10.869,201910,IH0069,IH,69, ,KG,125, ,125,0.336,125, ,125,0.398,20190219,20190219,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,55,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,33,51,10,0,0,1,1,400,400,146,120,1,18,5,1,8,0,0,0,11,1,1,0,0,102SP139,2019,256208,256208,10.2,63,4.1,2,2.2,10578,5000,5578,3.1,2,1.1,0.286,0.162,34090,46614,31,40,206,2018,258796,258537,260019,251269,246342,247331,246100,247000,247000,2039,307450,1.2,51242,31360,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,11,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0.62,15884.896,655.836,0.062078,2,28,20
107197,1,IH0069-KG,153720,1512060726,30.572,31.557,0027-13,27,13,10.869,11.854,201910,IH0069,IH,69, ,KG,125, ,125,0.398,126, ,126,0.454,20190219,20190222,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,60,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,22,42,10,0,0,1,1,400,400,160,120,1,20,5,1,20,5,0,0,7,1,1,0,0,102SP139,2019,256208,256208,10.2,63,4.1,2,2.2,10578,5000,5578,3.1,2,1.1,0.286,0.162,34090,46614,31,40,206,2018,258796,258537,260019,251269,246342,247331,246100,247000,247000,2039,307450,1.2,51242,31360,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985,9.85,252364.88,10419.33,0.986732,2,29,21
106424,1,IH0069-KG,153720,1512060726,31.557,32.77,0027-13,27,13,11.854,13.067,201910,IH0069,IH,69, ,KG,126, ,126,0.454,127, ,127,0.641,20190222,20190222,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,60,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,20,28,10,0,0,1,1,400,400,140,124,1,8,5,1,8,5,0,0,7,1,1,0,0,102SP139,2019,256208,256208,10.2,63,4.1,2,2.2,10578,5000,5578,3.1,2,1.1,0.286,0.162,34090,46614,31,40,206,2018,258796,258537,260019,251269,246342,247331,246100,247000,247000,2039,307450,1.2,51242,31360,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.213,12.13,310780.304,12831.114,1.215093,2,30,22
107604,1,IH0069-KG,153720,1512060726,32.77,32.84,0027-13,27,13,13.067,13.137,201910,IH0069,IH,69, ,KG,127, ,127,0.641,127, ,127,0.711,20190222,20190222,0, ,12,102,19750,15,15,40429,4,1,12,9,0,1,1,1,U1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1200139, , ,0,6,20171223,19950429,0,0, ,55,0,0,0,0,0,0,0,US 59 (Southwest Freeway) HOV/HOT Lane,343,2,2,1,1,0,0,5,1, , , ,0,7,20,28,6,0,0,1,1,400,400,100,72,1,8,5,1,20,5,0,0,7,1,1,0,0,102SP139,2019,256208,256208,10.2,63,4.1,2,2.2,10578,5000,5578,3.1,2,1.1,0.286,0.162,34090,46614,31,40,206,2018,258796,258537,260019,251269,246342,247331,246100,247000,247000,2039,307450,1.2,51242,31360,0,0,0,0,0,0,0,0,0, ,12, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.42,17934.56,740.46,0.070104,2,31,23
